"macaddress"
""
"da:3b:73:3e:54:62"
" 06:37:ff:c7:81:c2"
" 8a:ee:64:f1:f0:8e"
" be:93:4d:00:28:10"
" b6:8d:c7:d9:f0:28"
" be:ac:95:91:7a:d7"
"30:07:4d:2d:61:b2"
" a4:4b:d5:64:c8:e4"
" 26:f8:75:9a:e9:3c"
" 08:25:25:76:00:81"
" 7e:73:df:cc:0f:f9"
" 80:ce:b9:6f:c2:5f"
" 46:82:9c:6d:61:0b"
" 54:b8:02:05:f5:ad"
" ba:ca:3d:2c:27:ba"
" 12:b3:58:c0:24:83"
" 3a:12:34:2d:54:58"
" bc:41:01:6c:f8:ec"
" b4:c4:fc:99:dc:60"
" e4:46:da:16:c0:91"
" c8:3d:dc:ca:c7:ae"
" dc:1a:c5:b7:cf:d3"
" a6:50:a5:db:8c:36"
" ee:99:cb:44:ad:d8"
" c6:59:91:33:ae:4d"
" c6:30:cf:31:f6:06"
" ee:26:98:9b:d3:45"
" 7c:6b:9c:15:e0:29"
" d8:32:e3:e0:47:90"
" 54:b8:02:70:86:b3"
" 5c:1c:b9:66:64:9f"
" 4e:15:dc:d1:0a:0a"
" 9c:6b:72:95:74:db"
" 10:3f:44:17:2d:6f"
"be:81:38:07:9a:3a"
" 5e:e8:9b:75:96:9f"
" f8:4e:73:67:45:b5"
" 76:e7:76:73:38:67"
" 6c:c7:ec:90:1f:ca"
" da:52:21:0d:fc:fd"
" 0a:57:e3:c3:f2:e3"
" 06:87:ba:af:11:49"
" c6:97:5d:59:e4:03"
" 62:71:f6:d1:48:07"
" 94:14:7a:bb:60:77"
" fa:d5:b5:9c:45:b9"
" ee:e7:05:29:c5:cd"
"aa:55:62:d4:b7:d5"
" 06:53:00:71:61:4b"
" fa:38:97:a9:e5:fc"
" 0a:92:d5:7c:58:c2"
" 9e:49:b5:59:85:6b"
" 36:a6:2d:a3:7c:1f"
" 7a:90:d9:77:60:b1"
"06:8e:a5:30:92:11"
" 2e:00:0b:4a:73:0d"
" be:df:bc:71:a6:9d"
"be:df:bc:71:a6:9d"
"70:b7:aa:a2:9f:73"
"d2:5d:c8:48:b9:73"
" f2:a2:a8:38:52:a6"
" 7e:c5:02:bb:01:fb"
" 2a:a6:0c:0a:f6:d3"
"bc:41:01:5d:99:f2"
"46:25:48:ff:99:15"
" 14:1f:78:1e:4e:60"
" 10:3f:44:14:ed:85"
" 52:fb:34:05:67:41"
" 94:65:2d:01:92:e9"
" fa:1e:72:55:f2:a1"
" 0e:90:11:3e:3f:5f"
" 4e:16:98:34:05:1a"
" 00:00:00:00:00:00"
" f6:cc:09:97:f1:0e"
" 68:e7:c2:b1:53:8b"
"0c:f3:46:e4:11:e5"
" 58:85:a2:96:33:0d"
" fa:8c:06:21:69:41"
" e4:46:da:3b:92:d3"
" e2:e9:40:06:c8:1c"
" 7a:f5:dd:32:15:9c"
" 1e:76:b9:27:79:08"
" 70:b7:aa:73:e9:15"
" b4:c4:fc:8e:38:7c"
" 22:0c:dc:b8:e5:01"
" bc:41:01:81:3e:ae"
" 80:ad:16:a6:df:64"
" 04:92:26:2a:7c:28"
" 9c:28:f7:da:e1:be"
" e8:5a:8b:63:af:13"
" d8:32:e3:f9:d8:2e"
" c6:7e:71:12:77:b2"
" 98:09:cf:10:8e:d2"
" 88:b4:a6:22:bb:52"
" ec:d0:9f:5b:8c:4d"
" 02:5e:04:50:be:8f"
" 3e:bc:8c:f3:23:2b"
" 8a:1e:22:e4:64:75"
" 44:c6:5d:04:46:5b"
" 70:bb:e9:39:1b:b8"
" e4:46:da:11:89:a9"
" 62:eb:ed:83:a5:53"
" ce:21:85:7c:33:9e"
"b8:98:f7:66:a6:fe"
" 34:e9:11:96:e0:b5"
" e2:4c:eb:63:7d:17"
" 4a:02:93:7d:d4:85"
" 20:a6:0c:b1:a8:96"
" 98:46:0a:a1:dc:0c"
" 7e:74:e3:38:70:e4"
" a6:6f:53:26:d9:ca"
" 20:f4:78:b6:11:d4"
" 2e:8e:65:64:5e:a6"
" 8e:2a:28:ff:f3:4b"
" 62:6b:03:df:d3:27"
" 60:7e:c9:db:8a:ab"
" c8:3d:dc:f3:70:80"
" 7c:a1:77:1f:ff:40"
" 58:85:e9:ab:9c:cb"
" 8e:72:7c:a8:90:f8"
" d4:ae:05:78:52:39"
" 06:84:6f:0e:b0:82"
" e6:41:92:df:e4:66"
" 6e:d9:21:4f:7c:d8"
" 58:85:a2:af:40:a7"
" dc:1a:c5:da:e2:7f"
" 8e:8b:87:3f:70:ed"
" 16:c2:2d:02:a8:a4"
"bc:2f:3d:17:9e:a4"
" 88:19:08:83:d8:ef"
" b2:ee:54:6a:e0:32"
" 72:97:9b:f7:02:75"
" 80:35:c1:14:01:9c"
" 06:20:0b:86:81:96"
" b6:d8:67:92:f8:bf"
" a8:7d:12:31:84:5b"
" 1e:a3:59:bb:92:0f"
" e4:0e:ee:18:16:67"
" 0c:70:4a:48:78:2b"
" d2:c5:0d:30:9b:6e"
" ac:07:5f:57:c2:bc"
" 94:17:00:e7:b3:b9"
" 9c:6b:72:99:3b:23"
" 60:8e:08:56:b3:37"
" ae:4b:27:19:e3:af"
" b4:c4:fc:7f:05:1b"
" 2e:97:f6:80:01:5b"
" 14:87:6a:af:74:2c"
" 08:25:25:c0:b5:ae"
" 46:bd:83:31:fd:a4"
" 80:35:c1:d8:86:be"
" a6:bb:86:ac:8e:a8"
" 7c:03:5e:01:af:89"
" 9c:0c:df:9f:69:fb"
" 0c:cb:85:35:77:84"
" fe:50:a9:be:ec:f3"
" 08:25:25:c0:d8:cc"
" f6:e6:90:7a:b7:0a"
"88:b4:a6:17:e1:11"
" fe:aa:66:43:9e:07"
" f0:76:6f:e1:7a:5c"
" 08:25:25:76:57:10"
" da:5c:10:27:bf:93"
" 9a:62:f4:4c:f8:fe"
" 12:ae:db:6e:34:09"
" 4c:63:71:4c:49:59"
" 42:d0:d6:90:d8:5f"
" 94:be:46:21:cc:c5"
" 7c:6b:9c:17:31:75"
" 9e:ff:f7:b2:56:06"
" 4a:00:36:51:09:2e"
" be:97:b8:ef:e2:b0"
" e8:5a:8b:52:93:63"
" fe:e3:00:53:cc:79"
" 34:e9:11:d7:e4:49"
" 9e:86:08:1f:55:f1"
" 90:78:b2:c5:11:dd"
" 06:ba:c9:0e:4f:2a"
" 28:31:66:20:4b:e7"
" 56:aa:fb:e8:33:42"
" c2:ba:e7:c7:fc:52"
" c6:5e:49:90:20:9d"
" b8:b2:f8:7d:bb:3d"
" 70:5e:55:e2:26:2b"
" b6:e4:04:02:80:a1"
" c2:98:a0:33:0b:35"
" 3e:10:32:f3:f7:0e"
" 3e:6c:c2:cd:e0:94"
" 70:bb:e9:48:53:7c"
" 08:25:25:34:c0:23"
" f2:44:d7:3d:7b:bc"
" 06:b8:95:cf:c8:a6"
" d2:ab:10:c7:e2:7b"
"22:25:35:f1:64:e2"
" 5c:99:60:fb:60:02"
" 76:51:64:2f:d0:e5"
" d6:96:8b:22:4a:5c"
" 20:74:54:82:2c:fb"
" 8e:cd:68:5c:e8:c0"
" 42:a9:e6:73:5f:27"
" de:f8:85:f0:05:04"
" 76:e9:9e:b2:3b:3d"
" a4:12:32:34:86:cf"
" 20:e8:74:3c:c2:95"
" 80:8a:8b:4a:dd:63"
" 26:cc:a3:01:58:94"
" 70:5e:55:ba:bb:19"
" 12:33:35:e3:30:78"
" 5a:09:2f:cd:7b:1f"
" 38:ca:da:ce:d4:ec"
" 20:74:54:23:45:bf"
" 18:02:ae:04:7f:3d"
" 20:34:fb:0b:40:c9"
" 5c:99:60:6b:c4:27"
" 44:ae:ab:f3:97:91"
" a6:bd:1d:4e:54:f9"
" 34:e9:11:5e:b2:cb"
" a8:5c:2c:e6:37:30"
" 6c:24:a6:94:32:3d"
" 94:14:7a:a3:1c:1f"
" 26:e2:6a:01:e1:ca"
" b2:86:d5:e2:c0:87"
" 6e:15:51:a4:66:6b"
" 70:b7:aa:4f:ce:f3"
" dc:1a:c5:2d:40:f9"
" 0c:e0:dc:d1:c5:64"
" e4:c4:83:57:e2:05"
" 04:c8:07:3d:3d:a2"
" 46:f8:56:66:6b:47"
" e0:cc:f8:3b:80:23"
" 9c:fc:01:61:5f:14"
"76:7b:6f:bf:59:f9"
" b6:44:cc:06:33:f8"
" 92:2e:d4:16:e4:07"
" c6:95:54:21:7a:31"
" b4:c4:fc:a7:cb:dc"
" be:24:db:c2:de:20"
" fa:2b:91:5f:5b:df"
" 52:f3:67:a2:5e:3c"
" 1e:7d:58:c8:47:37"
" 66:1d:b0:95:b9:9d"
" 28:31:66:46:7b:85"
" 8a:23:57:20:f9:5a"
" de:8a:08:f6:07:b8"
" ba:e9:e2:b3:dd:75"
" 8a:c7:12:54:6f:49"
" 8e:78:82:6f:cc:38"
" 34:1c:f0:65:19:88"
" 48:01:c5:2a:5c:84"
" 46:c3:4b:7f:17:8d"
" d6:c4:ea:5e:e3:e7"
" 36:fa:64:98:36:17"
" 22:a3:99:0b:f4:cf"
" 3e:e8:b5:1a:21:64"
" 52:d3:72:4a:0d:0b"
" c2:64:16:e8:09:55"
" 94:f6:d6:6c:0a:9b"
" 70:5a:ac:5e:9f:6d"
" 20:f4:78:ba:0b:ae"
" 7a:1d:51:16:32:5c"
" b6:42:6c:e4:f9:f0"
" 02:7e:92:05:b7:80"
" 5c:1c:b9:6c:f6:f3"
"1a:10:10:c0:d9:ac"
" 8e:e8:25:2b:a9:bf"
" e0:66:78:0d:31:82"
" 42:e3:fe:31:31:17"
" 46:c9:e1:b1:25:52"
" e8:5a:8b:43:98:39"
" 2c:4d:54:32:f6:ed"
" 3a:4c:4e:26:3a:20"
" 7e:2e:a5:30:03:0e"
" 70:bb:e9:31:f2:18"
" a8:5c:2c:e5:14:1d"
" 42:9d:e9:4f:b2:d1"
" 90:78:b2:bb:28:df"
" 96:64:03:2a:60:92"
" 56:6b:7b:65:ba:21"
" bc:41:01:6c:fc:9f"
" d6:f8:8e:fc:5f:8d"
" 02:2e:c1:ae:8b:8e"
" ba:f5:5b:03:44:55"
" 6a:e5:78:cf:2c:d4"
" 16:f6:a2:7d:67:ef"
" 04:bd:bf:fc:82:31"
" f0:76:6f:dc:2c:60"
" d4:63:c6:69:64:10"
" dc:b7:2e:8c:7b:4e"
" 9c:bc:f0:78:a7:3a"
" 6c:24:a6:78:de:bf"
" e0:cc:f8:24:1f:c8"
" 58:85:a2:1b:3d:d3"
" 7e:6a:e6:d5:70:7d"
" 70:5e:55:5e:1f:37"
" 2a:1e:8a:01:77:cc"
" 4a:65:dc:c4:30:56"
" b2:18:36:d9:86:1d"
" 0c:e0:dc:fe:fa:f4"
"e8:5a:8b:43:98:39"
" 08:25:25:2a:15:4d"
" 3e:e0:3b:27:eb:17"
" ba:71:2b:fd:f9:0e"
" 00:6f:64:6b:e8:9c"
" fe:7f:0b:26:eb:19"
" 1a:78:d9:40:56:80"
" 08:25:25:b1:bc:4c"
" 36:f0:38:41:a2:fd"
"20:34:fb:5c:f8:df"
" 86:f2:6d:6c:c7:be"
" 20:34:fb:89:99:27"
" 6e:52:72:f5:65:f1"
" 0e:43:fd:ef:22:a5"
" ce:d0:73:12:98:b6"
" 2a:d6:47:47:c2:ef"
" 9a:8d:1f:a5:e6:93"
" ba:4e:20:32:c7:34"
" 32:d8:4f:ec:b0:f0"
" 38:e6:0a:c2:7a:14"
" d6:ef:b8:9e:e1:69"
" 42:14:68:aa:2e:c5"
" 80:00:6e:1c:22:7e"
" 70:bb:e9:69:d5:c4"
" 0e:ca:1f:a7:ea:19"
" 04:4f:4c:31:3e:9c"
" 26:0f:f1:75:69:ce"
" 12:9c:76:88:b9:25"
" 2e:70:18:c8:bf:cf"
" 88:b4:a6:27:cc:6c"
" b2:5f:5d:b1:7b:e5"
" 40:b0:76:d7:33:bc"
" b4:c4:fc:8b:b4:06"
" 36:07:20:ac:08:d3"
" f8:87:f1:38:61:9d"
" d6:a3:2d:73:28:94"
" de:96:ba:9a:68:a4"
" c0:33:5e:25:2d:29"
" 6a:36:fd:67:9c:24"
"d6:94:67:79:e7:f4"
" c2:ce:cb:7c:e0:cf"
" 4a:a1:3c:13:52:1a"
" e0:1f:88:25:20:88"
" 20:f4:78:b9:dd:c2"
" fe:cc:93:ee:b0:ab"
" b4:ef:39:54:8e:cc"
" 54:0e:2d:2b:02:d5"
" 9e:04:aa:60:6e:28"
" 70:5a:ac:f8:28:13"
" c6:19:47:5a:7d:0f"
" 26:09:c4:2c:98:2c"
" 54:b8:02:06:0d:d3"
" e8:5a:8b:ba:6d:ce"
" 42:7e:ef:c5:8d:de"
" 90:78:b2:b7:ba:b5"
" 06:4b:2a:6b:d6:82"
" d0:16:b4:7e:31:ef"
" b4:c4:fc:b1:af:b0"
" 88:10:8f:27:61:81"
" 08:25:25:d2:cd:a0"
" f8:e7:a0:1f:39:01"
" 02:ce:e3:29:bc:6f"
" 9c:fc:e8:3a:f0:75"
" 20:34:fb:6a:38:7f"
" 10:07:b6:96:f4:9c"
"e0:1f:88:25:20:88"
" a4:9b:4f:0e:11:f6"
" ac:bd:70:ff:ee:aa"
" 6a:9c:db:1d:14:6c"
" 40:a1:08:b8:4c:06"
" 40:3f:8c:43:89:52"
" 04:c8:07:a8:f6:24"
" 38:37:8b:52:74:10"
" 46:ee:fd:72:fe:f8"
" 32:5a:98:ed:00:fe"
" 04:d1:3a:bf:4a:63"
" 7a:bb:d9:c5:40:aa"
" 8a:9a:d3:7f:b4:92"
" 62:9f:36:71:d5:2e"
" 2c:c5:46:cd:2a:e0"
" 7a:9e:bc:9f:a6:ec"
" e8:5a:8b:54:af:ff"
" 04:c8:07:65:0b:e7"
" e8:5a:8b:4e:45:6d"
"3e:2d:ed:94:d3:a8"
" de:48:e3:c3:76:53"
" ca:23:72:97:fd:60"
" 96:f1:5f:90:c9:4a"
" 5c:99:60:d0:28:6f"
" 06:a3:75:c8:e2:d6"
" 52:61:53:58:b9:82"
" ae:eb:59:d6:78:3e"
" 7a:95:50:aa:77:60"
" 62:02:44:9d:ba:5b"
" 52:8e:1c:d7:af:9c"
" 92:ba:7a:c3:0b:8e"
" c2:f0:d5:59:26:ba"
"08:25:25:82:b9:8a"
" 86:10:9e:78:6a:da"
" a6:3a:90:3f:c2:a6"
" 2a:cc:16:93:40:28"
" b4:86:55:2d:ee:20"
" 1e:71:b2:0f:24:37"
" 1a:b8:ca:9e:cd:cd"
" ea:95:94:6d:f1:dc"
" 54:dc:1d:6f:07:e9"
" 32:fa:fb:b0:43:ff"
" 8a:4d:98:5f:d4:aa"
" 62:67:4e:72:8b:01"
" de:00:c9:73:e0:25"
" f6:03:e4:46:d9:d7"
" 62:d2:f3:6b:4c:83"
" 52:0d:21:08:5a:3a"
" ee:43:2e:e0:70:83"
" ee:bf:b0:83:57:f4"
" 2a:17:c2:ec:c3:4a"
" d6:c5:fb:57:d8:58"
"40:70:f5:4a:ae:13"
" f6:ba:72:af:5b:c5"
" 48:9d:d1:03:0d:9b"
" e2:ab:29:6d:0c:db"
" 86:ff:c6:f1:40:82"
" 9c:28:f7:ea:ad:6e"
" 9e:65:99:10:b6:b6"
" e2:1f:d0:c6:ed:c8"
" 92:22:0b:78:64:60"
" ee:f2:1b:be:ce:3b"
" 2a:f8:a2:8d:50:51"
" 22:9b:a8:30:66:f0"
" 8a:36:98:ab:b0:67"
" f6:60:f3:66:0f:1f"
"94:14:7a:5f:4b:f0"
" 4a:17:8e:9b:57:36"
" be:8c:63:3a:de:fe"
" 3e:ce:82:8b:14:10"
" 5a:f7:f0:23:10:4b"
" 2e:5c:5a:d0:27:af"
" 9a:69:27:17:53:20"
" c2:83:ee:48:e7:9e"
" ae:8f:ad:2b:9f:a6"
" 0c:f3:46:91:cd:29"
" 96:db:65:fc:03:c3"
" 66:8f:7d:17:f1:82"
" 06:31:6b:40:8f:42"
" 96:3d:7a:47:06:ac"
" 7a:20:8e:d9:6d:5f"
" 26:d1:20:bb:06:6c"
" 82:3d:cb:a2:a9:bf"
" 60:8e:08:20:c5:92"
" 00:6f:64:f7:4b:ae"
" b6:d9:8d:43:7b:45"
" 62:3e:df:36:77:e3"
" c8:3d:dc:c1:f3:e4"
" a0:d7:95:91:58:bb"
" 34:1c:f0:78:d8:2f"
" 06:64:bc:40:1d:51"
" 8c:be:be:09:7b:8a"
" 66:94:b2:7a:02:0d"
" 94:14:7a:98:60:c8"
" 06:d4:06:a2:19:df"
" 66:fa:55:d8:0e:84"
" fc:19:99:e5:ae:e6"
" ea:bb:3b:31:e6:30"
" 6e:5e:e5:3b:7b:c0"
" ae:93:d9:32:71:14"
" b4:f7:a1:d8:38:de"
" ce:fe:a2:b1:e6:c1"
" f2:fd:91:46:77:d6"
" 34:e9:11:a1:4b:59"
" 5a:e3:31:07:98:71"
" e2:f4:8f:b0:24:c2"
" 9a:7d:1a:e8:3b:d3"
" 9c:5a:44:b1:cc:8d"
" d6:8e:17:ec:f8:9a"
" 46:c8:86:96:5a:ed"
" 8e:66:e3:6d:da:90"
" 54:b8:02:a5:3e:73"
" fe:ce:cb:8b:ca:fc"
" e6:84:22:33:bc:2d"
" 0a:e8:f6:fa:fa:fc"
"3a:b8:3d:35:7f:1f"
" 3e:04:cf:9a:e5:43"
" 88:9f:6f:91:d4:06"
" ba:04:df:01:5e:cd"
" ca:45:d0:f7:6b:5d"
" ca:58:90:69:f7:09"
" fa:4c:76:c1:9e:69"
" 26:bc:8c:41:a8:d7"
" ee:15:6c:3f:88:26"
" 08:25:25:b0:b5:16"
" 02:a0:66:eb:e7:eb"
" 22:38:2a:89:bf:b0"
" 9e:28:3f:2b:a9:68"
" fa:2a:92:7a:b6:54"
" e2:60:a1:ac:b1:36"
" 0a:b8:ff:17:7d:a0"
" a4:4b:d5:40:29:ac"
" 82:36:01:2e:19:c8"
" ce:6b:d7:0c:a3:00"
"fa:89:37:43:10:0b"
" 4a:cc:62:46:0f:ba"
" 10:07:b6:95:11:86"
" 8a:e1:45:5a:fe:3a"
" ba:9b:41:a6:06:09"
" de:88:12:54:0f:5c"
" 72:c1:34:4f:54:c5"
" ee:98:e1:08:ac:a3"
" 8a:58:2b:a8:af:d3"
" c6:2f:fc:d9:50:f5"
" 92:68:49:ca:0a:68"
"7e:a7:1a:20:7a:70"
" e8:5a:8b:7a:7e:11"
" 4e:69:ea:86:b7:fd"
" b6:e0:fe:93:b0:a1"
" b8:c7:4a:5b:8c:f1"
" fa:e7:33:e6:13:fa"
" f0:a3:5a:3d:70:61"
" 80:8a:8b:49:bd:49"
" 70:b7:aa:33:a0:cb"
" 10:bc:97:55:b6:5d"
" d2:9e:55:35:6a:06"
" 8e:16:ce:b1:ff:b6"
" 88:b4:a6:2e:bb:fd"
" ca:89:09:f4:fe:1a"
" d0:f8:8c:d9:0d:21"
" 62:c2:67:cb:ac:15"
" bc:41:01:81:23:ea"
" 58:85:a2:f2:2a:f7"
" 04:ba:8d:fa:b0:c1"
" d6:99:12:44:c6:20"
" ec:01:ee:f0:c5:dd"
" 0e:ad:f6:be:1c:25"
"08:25:25:22:bd:21"
" 90:78:b2:bf:81:13"
" f0:67:28:2f:56:a9"
" 58:85:a2:2c:3d:45"
" a2:17:f1:00:29:34"
" 4c:63:71:3c:a4:03"
" 20:a6:0c:3c:64:bb"
" 0a:a6:44:9d:63:57"
" 26:8c:b7:2b:d4:fd"
" d2:0e:c7:d4:d9:41"
" 26:92:ff:64:10:27"
" 0c:e0:dc:bd:90:89"
" 4a:77:9b:4b:0a:ec"
" fa:e1:da:16:7b:41"
" aa:b4:03:e7:2a:1a"
" 9e:98:ed:1a:6e:32"
" ec:01:ee:f2:34:2f"
" 04:c8:07:3a:f8:20"
" 32:d5:d9:e7:b8:67"
" 8e:6d:7a:1d:bb:a6"
" 70:bb:e9:6f:33:74"
" ec:9b:f3:c5:17:bd"
" f6:f6:63:71:cc:d9"
" ee:b3:7d:7c:ab:2e"
"90:78:b2:d1:0d:0d"
" 56:45:46:60:80:15"
" fe:b9:93:14:3f:79"
" ce:b0:15:8f:ab:ff"
" 3a:c1:b0:83:ea:e7"
" a2:6f:9b:12:7b:59"
" 76:2a:b7:02:98:63"
" 94:65:2d:03:07:e9"
" d2:b0:ba:68:a5:53"
" 90:78:b2:e3:17:32"
" 1e:9f:2f:91:ea:55"
" 1a:58:58:81:ce:62"
" 10:07:b6:47:ae:6c"
" 0a:bb:fa:53:00:27"
" 9a:02:1f:63:a6:5e"
" 0e:f2:f4:a0:de:f2"
"94:bf:2d:ea:cf:12"
" 66:5f:e3:8a:d2:18"
" 8e:c2:02:b3:bf:c6"
" b4:c4:fc:90:ac:58"
" 94:14:7a:b5:ff:19"
" ee:16:a2:da:11:a7"
" e6:11:82:58:f5:69"
" b2:05:9a:2b:ad:66"
" ee:06:f4:9b:a4:92"
" 04:ba:8d:d6:68:03"
" e4:46:da:8c:3f:95"
" 2a:75:03:b3:d5:be"
" 0c:70:4a:a0:df:98"
" 44:46:87:30:6e:2d"
" 16:f6:68:7c:be:61"
" 52:31:f4:9f:26:36"
" 6a:d9:a8:cf:ae:33"
" a4:c9:39:e1:c2:ff"
" 4e:23:6d:3e:91:86"
" 54:0e:2d:6c:af:0d"
" a4:4b:d5:5a:63:51"
" d8:dc:40:5c:4d:f6"
" be:5a:bb:46:18:5d"
" 46:d6:3a:cf:cb:d9"
" 16:d0:dc:b1:3c:c7"
" 96:d9:e1:9d:03:69"
"ae:09:b8:9f:71:cc"
" 04:c8:07:0b:c4:0a"
" e2:12:9c:d8:f1:87"
" e2:01:44:03:ff:ea"
" 5c:c3:07:d4:89:d5"
" d2:64:08:b8:cc:3c"
" 0a:5d:e1:bf:0e:3f"
